Id,Text,Query,Label,LabelStr,Split,Event
1544071192700747777,,guns should be banned,2,NEUTRAL,valid,uvalde
1544071192700747777,,guns should be regulated,1,FAVOR,valid,uvalde
1544072109298786306,,guns should be regulated,1,FAVOR,valid,uvalde
1544074560252698627,,guns should be regulated,1,FAVOR,valid,uvalde
1544075074776535042,,guns should be banned,,,unlabeled,uvalde
1544075074776535042,,guns should be regulated,,,unlabeled,uvalde
1544075327974039552,,guns should be banned,,,unlabeled,uvalde
1544075327974039552,,guns should be regulated,,,unlabeled,uvalde
1544075484174106626,,guns should be banned,,,unlabeled,uvalde
1544075484174106626,,guns should be regulated,,,unlabeled,uvalde
1544075659781316608,,guns should be banned,,,unlabeled,uvalde
1544075659781316608,,guns should be regulated,,,unlabeled,uvalde
1544075997930147842,,guns should be banned,,,unlabeled,uvalde
1544075997930147842,,guns should be regulated,,,unlabeled,uvalde
1544077086545027075,,guns should be banned,,,unlabeled,uvalde
1544077086545027075,,guns should be regulated,,,unlabeled,uvalde
1544077318255038464,,guns should be banned,,,unlabeled,uvalde
1544077318255038464,,guns should be regulated,,,unlabeled,uvalde
1544078513325711362,,guns should be banned,,,unlabeled,uvalde
1544078513325711362,,guns should be regulated,,,unlabeled,uvalde
1544079223232425984,,guns should be regulated,,,unlabeled,uvalde
1544080237729808385,,guns should be regulated,1,FAVOR,labeled,uvalde
1544082080362926080,,guns should be banned,,,unlabeled,uvalde
1544082080362926080,,guns should be regulated,,,unlabeled,uvalde
1544082135664951296,,guns should be banned,2,NEUTRAL,valid,uvalde
1544082434475454464,,guns should be regulated,1,FAVOR,test,uvalde
1544083845632299008,,guns should be regulated,,,unlabeled,uvalde
1544084522320412675,,guns should be regulated,,,unlabeled,uvalde
1544085829257203715,,guns should be banned,,,unlabeled,uvalde
1544085829257203715,,guns should be regulated,,,unlabeled,uvalde
1544086479525265408,,guns should be regulated,,,unlabeled,tulsa
1544086896359481345,,guns should be banned,1,FAVOR,test,uvalde
1544086896359481345,,guns should be regulated,0,AGAINST,test,uvalde
1544087247921844225,,guns should be banned,,,unlabeled,highlandpark
1544087270789206016,,guns should be banned,,,unlabeled,highlandpark
1544087270789206016,,guns should be regulated,,,unlabeled,highlandpark
1544087539748929538,,guns should be banned,,,unlabeled,highlandpark
1544087539748929538,,guns should be regulated,,,unlabeled,highlandpark
1544087608841625600,,guns should be banned,,,unlabeled,highlandpark
1544087626608779268,,guns should be banned,,,unlabeled,highlandpark
1544087626608779268,,guns should be regulated,,,unlabeled,highlandpark
1544087666144288771,,guns should be banned,,,unlabeled,highlandpark
1544087666144288771,,guns should be regulated,,,unlabeled,highlandpark
1544087794217279488,,guns should be banned,,,unlabeled,highlandpark
1544087794217279488,,guns should be regulated,,,unlabeled,highlandpark
1544087937205379075,,guns should be banned,,,unlabeled,highlandpark
1544087937205379075,,guns should be regulated,,,unlabeled,highlandpark
1544087973834227718,,guns should be banned,,,unlabeled,highlandpark
1544087973834227718,,guns should be regulated,,,unlabeled,highlandpark
1544088107456143360,,guns should be regulated,,,unlabeled,highlandpark
1544088196459499521,,guns should be banned,,,unlabeled,highlandpark
1544088196459499521,,guns should be regulated,,,unlabeled,highlandpark
1544088245503393793,,guns should be banned,,,unlabeled,highlandpark
1544088245503393793,,guns should be regulated,,,unlabeled,highlandpark
1544088318803005441,,guns should be regulated,1,FAVOR,valid,highlandpark
1544088395936190464,,guns should be banned,,,unlabeled,highlandpark
1544088395936190464,,guns should be regulated,,,unlabeled,highlandpark
1544088468858421249,,guns should be banned,2,NEUTRAL,labeled,uvalde
1544088596008796160,,guns should be banned,,,unlabeled,highlandpark
1544088596008796160,,guns should be regulated,,,unlabeled,highlandpark
1544088621795483648,,guns should be banned,,,unlabeled,highlandpark
1544088621795483648,,guns should be regulated,,,unlabeled,highlandpark
1544088655857328130,,guns should be banned,2,NEUTRAL,valid,highlandpark
1544088691278090240,,guns should be banned,,,unlabeled,highlandpark
1544088691278090240,,guns should be regulated,,,unlabeled,highlandpark
1544088853522300931,,guns should be banned,,,unlabeled,highlandpark
1544088853522300931,,guns should be regulated,,,unlabeled,highlandpark
1544088917430788096,,guns should be banned,2,NEUTRAL,labeled,highlandpark
1544089105994489858,,guns should be banned,,,unlabeled,highlandpark
1544089105994489858,,guns should be regulated,,,unlabeled,highlandpark
1544089218330333186,,guns should be banned,,,unlabeled,highlandpark
1544089218330333186,,guns should be regulated,,,unlabeled,highlandpark
1544089250559275008,,guns should be regulated,,,unlabeled,highlandpark
1544089314606342144,,guns should be banned,0,AGAINST,labeled,highlandpark
1544089341181366273,,guns should be banned,,,unlabeled,highlandpark
1544089341181366273,,guns should be regulated,,,unlabeled,highlandpark
1544089417480110081,,guns should be banned,,,unlabeled,highlandpark
1544089417480110081,,guns should be regulated,,,unlabeled,highlandpark
1544089486845325312,,guns should be banned,1,FAVOR,valid,highlandpark
1544089617300955136,,guns should be banned,,,unlabeled,highlandpark
1544089617300955136,,guns should be regulated,,,unlabeled,highlandpark
1544089618244567040,,guns should be banned,,,unlabeled,highlandpark
1544089653665579016,,guns should be banned,,,unlabeled,highlandpark
1544089653665579016,,guns should be regulated,,,unlabeled,highlandpark
1544089677380173826,,guns should be banned,2,NEUTRAL,labeled,highlandpark
1544089768845271046,,guns should be banned,,,unlabeled,highlandpark
1544089768845271046,,guns should be regulated,,,unlabeled,highlandpark
1544089773190660096,,guns should be regulated,1,FAVOR,labeled,uvalde
1544089802173304833,,guns should be banned,1,FAVOR,test,highlandpark
1544089924558782465,,guns should be banned,,,unlabeled,highlandpark
1544089924558782465,,guns should be regulated,,,unlabeled,highlandpark
1544089978686373889,,guns should be banned,,,unlabeled,highlandpark
1544089978686373889,,guns should be regulated,,,unlabeled,highlandpark
1544089984197693441,,guns should be banned,,,unlabeled,highlandpark
1544089984197693441,,guns should be regulated,,,unlabeled,highlandpark
1544089985204338699,,guns should be regulated,1,FAVOR,test,highlandpark
1544090159343288321,,guns should be banned,,,unlabeled,highlandpark
1544090159343288321,,guns should be regulated,,,unlabeled,highlandpark
1544090305707876352,,guns should be banned,,,unlabeled,highlandpark
1544090305707876352,,guns should be regulated,,,unlabeled,highlandpark
1544090376088141824,,guns should be banned,,,unlabeled,highlandpark
1544090376088141824,,guns should be regulated,,,unlabeled,highlandpark
1544090383897899009,,guns should be banned,1,FAVOR,test,highlandpark
1544090484259389443,,guns should be banned,,,unlabeled,highlandpark
1544090484259389443,,guns should be regulated,,,unlabeled,highlandpark
1544090547081678848,,guns should be banned,,,unlabeled,highlandpark
1544090547081678848,,guns should be regulated,,,unlabeled,highlandpark
1544090738656428036,,guns should be banned,0,AGAINST,labeled,highlandpark
1544090770596155392,,guns should be banned,2,NEUTRAL,labeled,highlandpark
1544090770596155392,,guns should be regulated,1,FAVOR,labeled,highlandpark
1544090793870299137,,guns should be banned,,,unlabeled,highlandpark
1544090793870299137,,guns should be regulated,,,unlabeled,highlandpark
1544090864997244930,,guns should be banned,,,unlabeled,highlandpark
1544090864997244930,,guns should be regulated,,,unlabeled,highlandpark
1544090871015936001,,guns should be banned,,,unlabeled,highlandpark
1544090871015936001,,guns should be regulated,,,unlabeled,highlandpark
1544090960094797824,,guns should be banned,,,unlabeled,highlandpark
1544090960094797824,,guns should be regulated,,,unlabeled,highlandpark
1544091027765600261,,guns should be banned,,,unlabeled,highlandpark
1544091027765600261,,guns should be regulated,,,unlabeled,highlandpark
1544091053510254595,,guns should be regulated,2,NEUTRAL,labeled,highlandpark
1544091068567896065,,guns should be banned,,,unlabeled,highlandpark
1544091068567896065,,guns should be regulated,,,unlabeled,highlandpark
1544091097370165248,,guns should be banned,,,unlabeled,highlandpark
1544091114117947394,,guns should be banned,,,unlabeled,highlandpark
1544091114117947394,,guns should be regulated,,,unlabeled,highlandpark
1544091184359940097,,guns should be regulated,2,NEUTRAL,test,highlandpark
1544091236084113410,,guns should be banned,,,unlabeled,highlandpark
1544091236084113410,,guns should be regulated,,,unlabeled,highlandpark
1544091470424072193,,guns should be banned,2,NEUTRAL,valid,highlandpark
1544091618067750915,,guns should be banned,,,unlabeled,highlandpark
1544091618067750915,,guns should be regulated,,,unlabeled,highlandpark
1544091696660627456,,guns should be banned,,,unlabeled,highlandpark
1544091696660627456,,guns should be regulated,,,unlabeled,highlandpark
1544091773336571904,,guns should be banned,,,unlabeled,highlandpark
1544091773336571904,,guns should be regulated,,,unlabeled,highlandpark
1544091797189795842,,guns should be regulated,,,unlabeled,highlandpark
1544091841976475657,,guns should be banned,,,unlabeled,highlandpark
1544091841976475657,,guns should be regulated,,,unlabeled,highlandpark
1544091874889064448,,guns should be banned,,,unlabeled,highlandpark
1544091874889064448,,guns should be regulated,,,unlabeled,highlandpark
1544091964177629185,,guns should be regulated,,,unlabeled,highlandpark
1544091984977166337,,guns should be regulated,1,FAVOR,test,highlandpark
1544092064375267328,,guns should be banned,2,NEUTRAL,labeled,highlandpark
1544092129668079618,,guns should be banned,,,unlabeled,highlandpark
1544092129668079618,,guns should be regulated,,,unlabeled,highlandpark
1544092189592109056,,guns should be banned,,,unlabeled,highlandpark
1544092189592109056,,guns should be regulated,,,unlabeled,highlandpark
1544092237973180416,,guns should be banned,,,unlabeled,highlandpark
1544092237973180416,,guns should be regulated,,,unlabeled,highlandpark
1544092306957115392,,guns should be banned,,,unlabeled,highlandpark
1544092306957115392,,guns should be regulated,,,unlabeled,highlandpark
1544092332257169413,,guns should be regulated,,,unlabeled,highlandpark
1544092439815806976,,guns should be banned,,,unlabeled,highlandpark
1544092439815806976,,guns should be regulated,,,unlabeled,highlandpark
1544092496690561024,,guns should be banned,0,AGAINST,valid,highlandpark
1544092499693780992,,guns should be banned,,,unlabeled,highlandpark
1544092499693780992,,guns should be regulated,,,unlabeled,highlandpark
1544092542349627392,,guns should be banned,,,unlabeled,highlandpark
1544092542349627392,,guns should be regulated,,,unlabeled,highlandpark
1544092604756811777,,guns should be banned,,,unlabeled,highlandpark
1544092604756811777,,guns should be regulated,,,unlabeled,highlandpark
1544092761103679488,,guns should be regulated,,,unlabeled,highlandpark
1544092856834555907,,guns should be regulated,1,FAVOR,labeled,highlandpark
1544093167783387143,,guns should be banned,,,unlabeled,highlandpark
1544093167783387143,,guns should be regulated,,,unlabeled,highlandpark
1544093190327771136,,guns should be banned,,,unlabeled,highlandpark
1544093190327771136,,guns should be regulated,,,unlabeled,highlandpark
1544093225484419085,,guns should be banned,,,unlabeled,highlandpark
1544093225484419085,,guns should be regulated,,,unlabeled,highlandpark
1544093261811310592,,guns should be banned,,,unlabeled,highlandpark
1544093261811310592,,guns should be regulated,,,unlabeled,highlandpark
1544093384213684226,,guns should be regulated,,,unlabeled,highlandpark
1544093453100978176,,guns should be banned,,,unlabeled,uvalde
1544093453100978176,,guns should be regulated,,,unlabeled,uvalde
1544093730352807941,,guns should be banned,,,unlabeled,highlandpark
1544093730352807941,,guns should be regulated,,,unlabeled,highlandpark
1544093788041265157,,guns should be banned,,,unlabeled,highlandpark
1544093788041265157,,guns should be regulated,,,unlabeled,highlandpark
1544093790784421888,,guns should be regulated,2,NEUTRAL,labeled,highlandpark
1544093844354043906,,guns should be banned,,,unlabeled,highlandpark
1544093844354043906,,guns should be regulated,,,unlabeled,highlandpark
1544094023643643904,,guns should be banned,1,FAVOR,labeled,highlandpark
1544094023643643904,,guns should be regulated,1,FAVOR,labeled,highlandpark
1544094099111903234,,guns should be banned,1,FAVOR,test,highlandpark
1544094123250139139,,guns should be regulated,0,AGAINST,valid,highlandpark
1544094326078283777,,guns should be banned,2,NEUTRAL,labeled,highlandpark
1544094425713987589,,guns should be regulated,0,AGAINST,labeled,uvalde
1544094522094678016,,guns should be banned,,,unlabeled,highlandpark
1544094664294375424,,guns should be banned,2,NEUTRAL,labeled,highlandpark
1544094708049272836,,guns should be banned,,,unlabeled,highlandpark
1544094708049272836,,guns should be regulated,,,unlabeled,highlandpark
1544094862181548032,,guns should be banned,,,unlabeled,highlandpark
1544094862181548032,,guns should be regulated,,,unlabeled,highlandpark
1544095128285024256,,guns should be banned,,,unlabeled,highlandpark
1544095128285024256,,guns should be regulated,,,unlabeled,highlandpark
1544095461136556032,,guns should be banned,,,unlabeled,uvalde
1544095836791087106,,guns should be regulated,1,FAVOR,test,highlandpark
1544095854276947968,,guns should be banned,,,unlabeled,highlandpark
1544095854276947968,,guns should be regulated,,,unlabeled,highlandpark
1544095865618329600,,guns should be banned,,,unlabeled,highlandpark
1544095865618329600,,guns should be regulated,,,unlabeled,highlandpark
1544096032505696257,,guns should be banned,,,unlabeled,uvalde
1544096032505696257,,guns should be regulated,,,unlabeled,uvalde
1544096123094290433,,guns should be banned,,,unlabeled,highlandpark
1544096123094290433,,guns should be regulated,,,unlabeled,highlandpark
1544096192518299654,,guns should be banned,,,unlabeled,highlandpark
1544096192518299654,,guns should be regulated,,,unlabeled,highlandpark
1544096255336407040,,guns should be banned,,,unlabeled,highlandpark
1544096255336407040,,guns should be regulated,,,unlabeled,highlandpark
1544096291898245120,,guns should be banned,1,FAVOR,test,uvalde
1544096354905063424,,guns should be banned,,,unlabeled,highlandpark
1544096354905063424,,guns should be regulated,,,unlabeled,highlandpark
1544096364207882243,,guns should be banned,,,unlabeled,highlandpark
1544096364207882243,,guns should be regulated,,,unlabeled,highlandpark
1544096723538264064,,guns should be banned,2,NEUTRAL,labeled,highlandpark
1544096778596847617,,guns should be banned,,,unlabeled,highlandpark
1544096778596847617,,guns should be regulated,,,unlabeled,highlandpark
1544096784787677184,,guns should be regulated,,,unlabeled,uvalde
1544096841918201859,,guns should be banned,,,unlabeled,uvalde
1544096841918201859,,guns should be regulated,,,unlabeled,uvalde
1544096888328056832,,guns should be banned,,,unlabeled,highlandpark
1544096888328056832,,guns should be regulated,,,unlabeled,highlandpark
1544097045987971072,,guns should be banned,,,unlabeled,highlandpark
1544097045987971072,,guns should be regulated,,,unlabeled,highlandpark
1544097188061630466,,guns should be banned,,,unlabeled,highlandpark
1544097188061630466,,guns should be regulated,,,unlabeled,highlandpark
1544097293640540171,,guns should be banned,,,unlabeled,highlandpark
1544097380194308101,,guns should be regulated,,,unlabeled,highlandpark
1544097495613153282,,guns should be regulated,2,NEUTRAL,test,highlandpark
1544097580979724291,,guns should be banned,,,unlabeled,highlandpark
1544097580979724291,,guns should be regulated,,,unlabeled,highlandpark
1544097617784750082,,guns should be regulated,,,unlabeled,highlandpark
1544098034270625792,,guns should be banned,,,unlabeled,highlandpark
1544098034270625792,,guns should be regulated,,,unlabeled,highlandpark
1544098206174384130,,guns should be banned,,,unlabeled,highlandpark
1544098206174384130,,guns should be regulated,,,unlabeled,highlandpark
1544098220309184513,,guns should be regulated,,,unlabeled,uvalde
1544098553072582659,,guns should be banned,0,AGAINST,labeled,highlandpark
1544098611851583501,,guns should be regulated,,,unlabeled,highlandpark
1544098621406281731,,guns should be banned,,,unlabeled,highlandpark
1544098621406281731,,guns should be regulated,,,unlabeled,highlandpark
1544098669196021760,,guns should be banned,,,unlabeled,uvalde
1544098669196021760,,guns should be regulated,,,unlabeled,uvalde
1544098751983370242,,guns should be banned,,,unlabeled,highlandpark
1544098751983370242,,guns should be regulated,,,unlabeled,highlandpark
1544098849328926720,,guns should be regulated,,,unlabeled,highlandpark
1544099171480866819,,guns should be banned,,,unlabeled,highlandpark
1544099171480866819,,guns should be regulated,,,unlabeled,highlandpark
1544099294239723526,,guns should be banned,,,unlabeled,highlandpark
1544099294239723526,,guns should be regulated,,,unlabeled,highlandpark
1544099338435035143,,guns should be banned,,,unlabeled,highlandpark
1544099380675760128,,guns should be banned,,,unlabeled,highlandpark
1544099380675760128,,guns should be regulated,,,unlabeled,highlandpark
1544099551145074688,,guns should be banned,,,unlabeled,highlandpark
1544099551145074688,,guns should be regulated,,,unlabeled,highlandpark
1544099629049978885,,guns should be banned,,,unlabeled,uvalde
1544099629049978885,,guns should be regulated,,,unlabeled,uvalde
1544099661190991878,,guns should be banned,,,unlabeled,highlandpark
1544099962304217088,,guns should be banned,,,unlabeled,highlandpark
1544099962304217088,,guns should be regulated,,,unlabeled,highlandpark
1544099990838067200,,guns should be banned,,,unlabeled,highlandpark
1544099990838067200,,guns should be regulated,,,unlabeled,highlandpark
1544100322481737729,,guns should be banned,,,unlabeled,highlandpark
1544100322481737729,,guns should be regulated,,,unlabeled,highlandpark
1544100335836348417,,guns should be regulated,1,FAVOR,labeled,uvalde
1544100796605669376,,guns should be banned,,,unlabeled,highlandpark
1544100796605669376,,guns should be regulated,,,unlabeled,highlandpark
1544101033936166918,,guns should be banned,,,unlabeled,highlandpark
1544101033936166918,,guns should be regulated,,,unlabeled,highlandpark
1544101178488885249,,guns should be regulated,,,unlabeled,uvalde
1544101360811081732,,guns should be banned,,,unlabeled,highlandpark
1544101360811081732,,guns should be regulated,,,unlabeled,highlandpark
1544101481283985408,,guns should be banned,,,unlabeled,highlandpark
1544101481283985408,,guns should be regulated,,,unlabeled,highlandpark
1544101536304963592,,guns should be banned,,,unlabeled,highlandpark
1544101536304963592,,guns should be regulated,,,unlabeled,highlandpark
1544101665879560192,,guns should be regulated,,,unlabeled,highlandpark
1544101860952477698,,guns should be banned,1,FAVOR,labeled,highlandpark
1544101890782380034,,guns should be banned,1,FAVOR,test,highlandpark
1544102417725259776,,guns should be banned,1,FAVOR,test,highlandpark
1544102499665182722,,guns should be regulated,,,unlabeled,highlandpark
1544102535153295362,,guns should be banned,,,unlabeled,highlandpark
1544102535153295362,,guns should be regulated,,,unlabeled,highlandpark
1544102542832975873,,guns should be banned,,,unlabeled,highlandpark
1544102567969525760,,guns should be banned,,,unlabeled,highlandpark
1544102567969525760,,guns should be regulated,,,unlabeled,highlandpark
1544102648978227200,,guns should be banned,,,unlabeled,highlandpark
1544102648978227200,,guns should be regulated,,,unlabeled,highlandpark
1544103028424310784,,guns should be banned,,,unlabeled,highlandpark
1544103028424310784,,guns should be regulated,,,unlabeled,highlandpark
1544103225418469376,,guns should be banned,,,unlabeled,uvalde
1544103225418469376,,guns should be regulated,,,unlabeled,uvalde
1544103530809761793,,guns should be regulated,1,FAVOR,valid,highlandpark
1544103837476147200,,guns should be banned,,,unlabeled,uvalde
1544103837476147200,,guns should be regulated,,,unlabeled,uvalde
1544103881373794304,,guns should be regulated,1,FAVOR,valid,highlandpark
1544104348686454785,,guns should be banned,,,unlabeled,highlandpark
1544104348686454785,,guns should be regulated,,,unlabeled,highlandpark
1544104390491049985,,guns should be banned,,,unlabeled,highlandpark
1544104692443238401,,guns should be regulated,,,unlabeled,highlandpark
1544104717059559425,,guns should be banned,,,unlabeled,uvalde
1544104717059559425,,guns should be regulated,,,unlabeled,uvalde
1544104910362378242,,guns should be banned,,,unlabeled,highlandpark
1544104910362378242,,guns should be regulated,,,unlabeled,highlandpark
1544105094144094209,,guns should be banned,,,unlabeled,highlandpark
1544105094144094209,,guns should be regulated,,,unlabeled,highlandpark
1544105303888773122,,guns should be banned,1,FAVOR,valid,uvalde
1544105440342151170,,guns should be banned,0,AGAINST,labeled,highlandpark
1544105492942712832,,guns should be banned,,,unlabeled,highlandpark
1544105492942712832,,guns should be regulated,,,unlabeled,highlandpark
1544105662761709568,,guns should be banned,,,unlabeled,uvalde
1544106141462024192,,guns should be banned,1,FAVOR,labeled,highlandpark
1544106171165880321,,guns should be banned,,,unlabeled,highlandpark
1544106171165880321,,guns should be regulated,,,unlabeled,highlandpark
1544106210982596608,,guns should be banned,,,unlabeled,highlandpark
1544106210982596608,,guns should be regulated,,,unlabeled,highlandpark
1544106418072076288,,guns should be banned,,,unlabeled,highlandpark
1544106453803438085,,guns should be banned,,,unlabeled,uvalde
1544106453803438085,,guns should be regulated,,,unlabeled,uvalde
1544106527677566976,,guns should be banned,1,FAVOR,valid,highlandpark
1544106675862396928,,guns should be regulated,2,NEUTRAL,test,highlandpark
1544106899271925760,,guns should be regulated,1,FAVOR,test,highlandpark
1544107182035070977,,guns should be banned,,,unlabeled,highlandpark
1544107182035070977,,guns should be regulated,,,unlabeled,highlandpark
1544107557257723906,,guns should be banned,,,unlabeled,highlandpark
1544107557257723906,,guns should be regulated,,,unlabeled,highlandpark
1544107696584118272,,guns should be banned,,,unlabeled,uvalde
1544107696584118272,,guns should be regulated,,,unlabeled,uvalde
1544107739034669057,,guns should be regulated,2,NEUTRAL,labeled,highlandpark
1544107927124037639,,guns should be banned,,,unlabeled,highlandpark
1544107927124037639,,guns should be regulated,,,unlabeled,highlandpark
1544108128622546951,,guns should be banned,,,unlabeled,highlandpark
1544108128622546951,,guns should be regulated,,,unlabeled,highlandpark
1544108371506348034,,guns should be banned,,,unlabeled,highlandpark
1544108371506348034,,guns should be regulated,,,unlabeled,highlandpark
1544108453819400192,,guns should be banned,,,unlabeled,highlandpark
1544108726151421952,,guns should be banned,,,unlabeled,highlandpark
1544108726151421952,,guns should be regulated,,,unlabeled,highlandpark
1544108750289657857,,guns should be banned,,,unlabeled,highlandpark
1544108750289657857,,guns should be regulated,,,unlabeled,highlandpark
1544108767809339394,,guns should be regulated,1,FAVOR,test,highlandpark
1544108855797628928,,guns should be banned,,,unlabeled,uvalde
1544108855797628928,,guns should be regulated,,,unlabeled,uvalde
1544110841108185089,,guns should be regulated,1,FAVOR,valid,uvalde
1544113568588644353,,guns should be regulated,1,FAVOR,valid,uvalde
1544113914069323779,,guns should be banned,,,unlabeled,uvalde
1544113914069323779,,guns should be regulated,,,unlabeled,uvalde
1544114038568759297,,guns should be banned,,,unlabeled,uvalde
1544114038568759297,,guns should be regulated,,,unlabeled,uvalde
1544118161418641408,,guns should be banned,,,unlabeled,uvalde
1544118161418641408,,guns should be regulated,,,unlabeled,uvalde
1544120069856403461,,guns should be banned,,,unlabeled,uvalde
1544120069856403461,,guns should be regulated,,,unlabeled,uvalde
1544123448871383041,,guns should be banned,,,unlabeled,uvalde
1544123448871383041,,guns should be regulated,,,unlabeled,uvalde
1544126223516844033,,guns should be banned,1,FAVOR,labeled,uvalde
1544126266147741698,,guns should be regulated,,,unlabeled,uvalde
1544127038713315329,,guns should be banned,,,unlabeled,uvalde
1544127038713315329,,guns should be regulated,,,unlabeled,uvalde
1544128413451096064,,guns should be banned,2,NEUTRAL,test,uvalde
1544130049372262400,,guns should be banned,,,unlabeled,uvalde
1544130049372262400,,guns should be regulated,,,unlabeled,uvalde
1544130921972092928,,guns should be regulated,1,FAVOR,test,uvalde
1544135225202167808,,guns should be banned,,,unlabeled,uvalde
1544135225202167808,,guns should be regulated,,,unlabeled,uvalde
1544137857794580480,,guns should be regulated,1,FAVOR,valid,uvalde
1544138755447132167,,guns should be banned,,,unlabeled,uvalde
1544138755447132167,,guns should be regulated,,,unlabeled,uvalde
1544141209714626561,,guns should be banned,2,NEUTRAL,valid,uvalde
1544141209714626561,,guns should be regulated,1,FAVOR,valid,uvalde
1544142259062419459,,guns should be banned,,,unlabeled,uvalde
1544142259062419459,,guns should be regulated,,,unlabeled,uvalde
1544143581434314753,,guns should be banned,,,unlabeled,uvalde
1544143581434314753,,guns should be regulated,,,unlabeled,uvalde
1544143775353692160,,guns should be banned,,,unlabeled,uvalde
1544143775353692160,,guns should be regulated,,,unlabeled,uvalde
1544144995967389696,,guns should be banned,2,NEUTRAL,test,uvalde
1544144995967389696,,guns should be regulated,1,FAVOR,test,uvalde
1544145917653274625,,guns should be banned,,,unlabeled,uvalde
1544145917653274625,,guns should be regulated,,,unlabeled,uvalde
1544148137131909120,,guns should be banned,,,unlabeled,uvalde
1544148137131909120,,guns should be regulated,,,unlabeled,uvalde
1544148467710296064,,guns should be regulated,1,FAVOR,test,uvalde
1544149725699457025,,guns should be banned,,,unlabeled,uvalde
1544149725699457025,,guns should be regulated,,,unlabeled,uvalde
1544152257847087105,,guns should be regulated,,,unlabeled,uvalde
1544153941180665856,,guns should be banned,0,AGAINST,valid,uvalde
1544154630053150722,,guns should be banned,1,FAVOR,test,uvalde
1544154630053150722,,guns should be regulated,1,FAVOR,test,uvalde
1544157465490628608,,guns should be banned,,,unlabeled,uvalde
1544157465490628608,,guns should be regulated,,,unlabeled,uvalde
1544159031958323201,,guns should be banned,2,NEUTRAL,labeled,uvalde
1544160414799638528,,guns should be regulated,2,NEUTRAL,labeled,uvalde
1544160435842306049,,guns should be regulated,,,unlabeled,uvalde
1544160682123337729,,guns should be regulated,,,unlabeled,uvalde
1544162966064570371,,guns should be regulated,,,unlabeled,uvalde
1544165520202944512,,guns should be regulated,,,unlabeled,uvalde
1544166983767392256,,guns should be regulated,1,FAVOR,labeled,uvalde
1544170419325911040,,guns should be banned,,,unlabeled,uvalde
1544170419325911040,,guns should be regulated,,,unlabeled,uvalde
1544173415111720964,,guns should be banned,,,unlabeled,uvalde
1544173415111720964,,guns should be regulated,,,unlabeled,uvalde
1544173975269306369,,guns should be banned,,,unlabeled,uvalde
1544174912243470338,,guns should be banned,1,FAVOR,labeled,uvalde
1544174912243470338,,guns should be regulated,1,FAVOR,labeled,uvalde
1544175901109129216,,guns should be banned,,,unlabeled,uvalde
1544175901109129216,,guns should be regulated,,,unlabeled,uvalde
1544175970759884805,,guns should be banned,,,unlabeled,uvalde
1544175970759884805,,guns should be regulated,,,unlabeled,uvalde
1544181818445991943,,guns should be banned,,,unlabeled,uvalde
1544181818445991943,,guns should be regulated,,,unlabeled,uvalde
1544182252996886529,,guns should be banned,,,unlabeled,uvalde
1544182252996886529,,guns should be regulated,,,unlabeled,uvalde
1544184028835680256,,guns should be banned,,,unlabeled,uvalde
1544184028835680256,,guns should be regulated,,,unlabeled,uvalde
1544185077260660737,,guns should be regulated,,,unlabeled,uvalde
1544185306223587333,,guns should be banned,2,NEUTRAL,test,uvalde
1544185306223587333,,guns should be regulated,1,FAVOR,test,uvalde
1544190554036023296,,guns should be banned,,,unlabeled,uvalde
1544190554036023296,,guns should be regulated,,,unlabeled,uvalde
1544198865422880772,,guns should be banned,,,unlabeled,uvalde
1544198865422880772,,guns should be regulated,,,unlabeled,uvalde
1544199769664405518,,guns should be banned,,,unlabeled,uvalde
1544199769664405518,,guns should be regulated,,,unlabeled,uvalde
1544200054965248000,,guns should be banned,,,unlabeled,uvalde
1544200054965248000,,guns should be regulated,,,unlabeled,uvalde
1544201603531657216,,guns should be banned,2,NEUTRAL,labeled,tulsa
1544202550395936768,,guns should be banned,,,unlabeled,uvalde
1544202550395936768,,guns should be regulated,,,unlabeled,uvalde
1544205517467402243,,guns should be banned,,,unlabeled,uvalde
1544205517467402243,,guns should be regulated,,,unlabeled,uvalde
1544205794027208704,,guns should be regulated,2,NEUTRAL,test,uvalde
1544211952909447168,,guns should be banned,,,unlabeled,uvalde
1544211952909447168,,guns should be regulated,,,unlabeled,uvalde
1544213452910125056,,guns should be banned,,,unlabeled,uvalde
1544213452910125056,,guns should be regulated,,,unlabeled,uvalde
1544214797096550400,,guns should be regulated,,,unlabeled,uvalde
1544240068931592195,,guns should be banned,0,AGAINST,valid,uvalde
1544240068931592195,,guns should be regulated,0,AGAINST,valid,uvalde
1544243453424459776,,guns should be banned,,,unlabeled,uvalde
1544243453424459776,,guns should be regulated,,,unlabeled,uvalde
1544254213068410880,,guns should be banned,,,unlabeled,uvalde
1544254213068410880,,guns should be regulated,,,unlabeled,uvalde
1544256424447975424,,guns should be regulated,1,FAVOR,labeled,uvalde
1544269603102109697,,guns should be banned,,,unlabeled,uvalde
1544269603102109697,,guns should be regulated,,,unlabeled,uvalde
1544271239908401154,,guns should be banned,,,unlabeled,uvalde
1544271239908401154,,guns should be regulated,,,unlabeled,uvalde
1544278052774879232,,guns should be banned,0,AGAINST,valid,uvalde
1544278052774879232,,guns should be regulated,0,AGAINST,valid,uvalde
1544280501720170501,,guns should be banned,,,unlabeled,uvalde
1544280501720170501,,guns should be regulated,,,unlabeled,uvalde
